id,label,timeset,comment,modifier,codelines,type,type
335,"add(ICodeData, Collection<String>)",,"Ajoute une liste d'element listElement, provenant du conteneur ICodeData  @param data @param listElement e liste d'element listElement, provenant du conteneur ICodeData  @param data @param lis",public,6,method,2
338,"setWriterParameter(String, String)",,"Affecte les parametres d'ecriture du fichier d'export.  @param outputPath @param outputNameBase Affecte les parametres d'ecriture du fichier d'export.  @param outputPath @param outputNameBase",,6,method,2
344,new Runnable() {...},,,,6,class,0
364,getImplements(String),,,public,6,method,2
367,getChild(T),,"Retourne les fils de l'Ã©lÃ©ment parent pour la relation contenant/contenue  @param elementParent @return  les fils de l'Ã©lÃ©ment parent pour la relation contenant/contenue  @param elementParent",public,6,method,2
388,new MouseAdapter() {...},,,,6,class,0
431,testAddParent(),,,public,6,method,2
454,new Runnable() {...},,,,6,class,0
458,setDynamicMode(boolean),,"Affecte le mode de l'exporteur, par defaut a faux.  @param isDynamic",public,6,method,2
460,"maxSeverityStatus(IStatus, IStatus)",,,private,6,method,2
463,hashCode(),,Le hashcode d'un objet Pair est la somme des deux hashCode,public,6,method,2
477,"entering(String, String, Object[])",,,public,6,method,2
485,setExportDirectory(String),,"Sets the export directory @param dir",public static,6,method,2
514,tearDown(),,@throws java.lang.Exception,public,6,method,2
581,"logrb(Level, String, String, String, String, Object)",,,public,6,method,2
587,doStore(),,"Stores the preference value from this field editor into
 the preference store.
 <p>
 Subclasses must implement this method to save the entered value
 into the preference store.
 </p>
  Subclasses mus",protected,6,method,2
604,new Runnable() {...},,,,6,class,0
608,"logp(Level, String, String, String, Throwable)",,,public,6,method,2
609,"logp(Level, String, String, String, Object)",,,public,6,method,2
629,getAvailableTypes(),,"Return the list of the available types which can be analyzed with this parser.  @return return a list of label of the types able types which can be analyzed with this parser.  @return return a",public,6,method,2
642,isValid(IProject),,"Return true if the project can be analyze or false if it can't be.  @param project @return",public,6,method,2
702,"addParent(String, String)",,"Ajoute le parent de idElementFils dans le dictionaire des parent.  @param idElementFils @param idElementParent t de idElementFils dans le dictionaire des parent.  @param idElementFils @param i",,6,method,2
708,"logp(Level, String, String, String, Object[])",,,public,6,method,2
733,getElements(Object),,"Returns the elements to display in the viewer 
 when its input is set to the given element. 
 These elements can be presented as rows in a table, items in a list, etc.
 The result is not modified by the viewer.
 <p>
 <b>NOTE:</b> For instances where the viewer is displaying a tree
 containing a single 'root' element it is still necessary that the
 'input' does not return <i>itself</i> from this method. This leads
 to recursion issues (see bug 9262).
 </p>
 @param inputElement the input element
 @return the array of elements to display in the viewer
 /p>
 @param inputElement the input element",public,6,method,2
56,P_EXLUDED_JAR_LIBRARY,,,public static final,5,field,1
94,new Runnable() {...},,,,5,class,0
132,getListControl(Composite),,"Returns this field editor's list control.

 @param parent the parent control
 @return the list control
 rns this field editor's list control.

 @param parent the parent control
 @return the list cont",public,5,method,2
152,setDynamicMode(boolean),,"Affecte le mode de l'exporteur, par defaut a faux.  @param isDynamic",,5,method,2
154,endVisit(MethodDeclaration),,"End of visit the given type-specific AST node.
 <p>
 The default implementation does nothing. Subclasses may reimplement.
 </p>

 @param node the node to visit
 ult implementation does nothing. Subcl",public,5,method,2
184,GEXFExporter(),,,public,5,method,2
260,isExcludedInternalRelation,,"Ce booleen dï¿½finie le filtrage des relation interne ï¿½ la classe. Si isExcludedInternalRelation == true alors les relations de dï¿½pendances entre les ï¿½lï¿½ments dï¿½une mï¿½me classe ne seront pas analysï¿½ rue alors les relations de dï¿½pendances entre les ï¿½lï¿½ments dï¿½une mï¿½me classe ne seront pas analysï¿½",protected,5,field,1
274,CodeDataChangesEvent,,,public,5,class,0
279,test2(),,,public,5,method,2
322,"entering(String, String, Object)",,,public,5,method,2
334,MainPage(),,,public,5,method,2
352,severe(String),,,public,5,method,2
421,"exiting(String, String, Object)",,,public,5,method,2
448,parseString(String),,"Splits the given string into a list of strings.
 This method is the converse of <code>createList</code>. 
 <p>
 Subclasses must implement this method.
 </p>

 @param stringList the string
 @return an array of <code>String</code>
 @see #createList
 d.
 </p>

 @param stringList the string
 @return an",protected,5,method,2
459,onChange(CodeDataChangesEvent),,Do not use.,public,5,method,2
464,getListType(),,Retourne la liste des type disponibles.,public,5,method,2
498,finalizeExport(),,"Finish some work and write the file.  @return",public abstract,5,method,2
630,getProperties(T),,"@param element @return une hashMap corespondant Ã  l'Ã©lÃ©ment. (si l'Ã©lÃ©ment n'existe pas         une hashmpap vide est nÃ©anmoins retourner""); dant Ã  l'Ã©lÃ©ment. (si l'Ã©lÃ©ment n'existe pas         u",public,5,method,2
645,_dicoElementDependence,,"<li>key = Pair d'element (une dependance entre deux elements) <li>value = liste des proprietes de la pair d'element, c'est a dire les elements qu'il utilise.  <li>value = liste des proprietes de",protected,5,field,1
667,init(),,"Must be called before finalizeExport().  @return",public,5,method,2
738,init(),,"Must be called before finalizeExport().  @return",public abstract,5,method,2
22,"entering(String, String)",,,public,4,method,2
24,patternPairValue,,,protected static,4,field,1
25,SerializedExporter(),,,public,4,method,2
27,Activator(),,The constructor,public,4,method,2
86,getKey(String),,,public,4,method,2
89,setCodeData(ICodeData),,,public,4,method,2
92,iterator(),,,public,4,method,2
97,"log(Level, String)",,,public,4,method,2
109,Page(),,,public,4,method,2
112,"log(Level, String, Object)",,,public,4,method,2
119,"inputChanged(Viewer, Object, Object)",,"Notifies this content provider that the given viewer's input
 has been switched to a different element.
 <p>
 A typical use for this method is registering the content provider as a listener
 to changes on the new input (using model-specific means), and deregistering the viewer 
 from the old input. In response to these change notifications, the content provider
 should update the viewer (see the add, remove, update and refresh methods on the viewers).
 </p>
 <p>
 The viewer should not be updated during this call, as it might be in the process
 of being disposed.
 </p>

 @param viewer the viewer
 @param oldInput the old input element, or <code>null</code> if the viewer
   did not previously have an input
 @param newInput the new input element, or <code>null</code> if the viewer
   does not have an input
 param newInput the new input element, or <code>null</code> if the viewer
   does not",public,4,method,2
143,dispose(),,"Disposes of this content provider.  
 This is called by the viewer when it is disposed.
 <p>
 The viewer should not be updated during this call, as it is in the process
 of being disposed.
 </p>
 e v",public,4,method,2
172,warning(String),,,public,4,method,2
187,getInstance(),,,public static synchronized,4,method,2
210,"log(Level, String, Object[])",,,public,4,method,2
258,getInstance(),,,public static synchronized,4,method,2
262,"EnumState(Object, int, int)",,,public,4,method,2
271,GDFExporter(),,,public,4,method,2
280,run(),,,public,4,method,2
307,mouseDown(MouseEvent),,,public,4,method,2
332,run(),,,public,4,method,2
336,run(),,,public,4,method,2
374,severe(String),,,public,4,method,2
376,createParser(),,,public,4,method,2
408,run(IProgressMonitor),,"Methode principale du job, cette mÃ¯Â¿Â½thode est executer lors de {@link Job#schedule()}. Par dÃ©fault la fonction run apelle directement finalize export  @see codeminerui.api.AbstractScenario#run(org.eclipse.core.runtime.IProgressMonitor)  e export  @see codeminerui.api.AbstractScenario#run(o",protected,4,method,2
410,getDepensProperties(Pair<IJavaElement>),,,public,4,method,2
432,"log(Level, String, Throwable)",,,public,4,method,2
437,getImage(Object),,"Returns the image for the label of the given element.  The image
 is owned by the label provider and must not be disposed directly.
 Instead, dispose the label provider when no longer needed.

 @param element the element for which to provide the label image
 @return the image used to label the element, or <code>null</code>
   if there is no image for the given object
 image used to label the elem",public,4,method,2
446,_dicoDepends,,"<li>key = nom de l'element <li>value = liste des dependances de l'elements, c'est a dire les elements qu'il utilise. element <li>value = liste des dependances de l'elements, c'est a dire les eleme",protected,4,field,1
449,"exiting(String, String)",,,public,4,method,2
451,info(String),,,public,4,method,2
491,ListennerClass,,,protected,4,class,0
504,canFinish(),,"Returns whether this wizard could be finished without further user
 interaction.
 <p>
 The result of this method is typically used by the wizard container to enable
 or disable the Finish button.
 </p>

 @return <code>true</code> if the wizard could be finished,
   and <code>false</code> otherwise
 >

 @return <code>true</code> if the wizard could be finished,
   and <code>false</code> otherwise",public,4,method,2
519,getElements(Object),,"Returns the elements to display in the viewer 
 when its input is set to the given element. 
 These elements can be presented as rows in a table, items in a list, etc.
 The result is not modified by the viewer.
 <p>
 <b>NOTE:</b> For instances where the viewer is displaying a tree
 containing a single 'root' element it is still necessary that the
 'input' does not return <i>itself</i> from this method. This leads
 to recursion issues (see bug 9262).
 </p>
 @param inputElement the input element
 @return the array of elements to display in the viewer
 /p>
 @param inputElement the input element",public,4,method,2
526,contain(String),,,public,4,method,2
535,_dicoElement,,"<li>key = nom de l'element <li>value = liste des proprietes pour chaque element",protected,4,field,1
561,patternSingleValue,,,protected static,4,field,1
570,addListener(ILabelProviderListener),,"Adds a listener to this label provider. 
 Has no effect if an identical listener is already registered.
 <p>
 Label provider listeners are informed about state changes 
 that affect the rendering of the viewer that uses this label provider.
 </p>

 @param listener a label provider listener
 ing of",public,4,method,2
620,reset(),,,public,4,method,2
623,Page(),,,public,4,method,2
652,TestActivator(),,The constructor.,public,4,method,2
52,patternStringMapName,,,protected static,3,field,1
60,serialVersionUID,,Numero de serialisation,private static final,3,field,1
67,StdAnalyseWithPreference(),,,public,3,method,2
90,_dicoHerit,,<li>key = nom de l'element <li>value = liste des elements herites,protected,3,field,1
114,testSetRootElement(),,,public,3,method,2
118,"addHerit(String, String)",,"Ajoute un hï¿½ritage ï¿½ la base. <br> Il n'y a pas de verification sur idElementSource ni sur idElementHeriter. idElementSource ou idElementHeriter peut ne pas faire partie de la base  @param idElementSource @param idElementHeriter mentHeriter peut ne pas faire partie de la base  @param idElem",public,3,method,2
121,setParameter(String[]),,Passe les parametres globaux aux fragments de plugin.,public,3,method,2
129,"ExtensionListEditorControl(String, String, Composite)",,,protected,3,method,2
139,_dicoParents,,<li>key = nom de l'element <li>value = nom de l'element parent,protected,3,field,1
176,testAccept(),,,public,3,method,2
200,getElements(Object),,"Returns the elements to display in the viewer 
 when its input is set to the given element. 
 These elements can be presented as rows in a table, items in a list, etc.
 The result is not modified by the viewer.
 <p>
 <b>NOTE:</b> For instances where the viewer is displaying a tree
 containing a single 'root' element it is still necessary that the
 'input' does not return <i>itself</i> from this method. This leads
 to recursion issues (see bug 9262).
 </p>
 @param inputElement the input element
 @return the array of elements to display in the viewer
 /p>
 @param inputElement the input element",public,3,method,2
206,getNextPage(IWizardPage),,"Returns the successor of the given page.
 <p>
 This method is typically called by a wizard page
 </p>

 @param page the page
 @return the next page, or <code>null</code> if none
 by a wizard page
 </",public,3,method,2
233,onChange(CodeDataChangesEvent),,,public,3,method,2
252,_dicoImplements,,<li>key = nom de l'element <li>value = liste des elements implementes,protected,3,field,1
343,testAbstractEnumFileContent(),,,public,3,method,2
353,init(IWorkbench),,"Initializes this preference page for the given workbench.
 <p>
 This method is called automatically as the preference page is being created
 and initialized. Clients must not call this method.
 </p>

 @param workbench the workbench
 reated
 and initialized. Clients must not call this method.
 </p>",public,3,method,2
354,getCodeData(),,"Si l'Etape 1 a ete annulee, alors le resultat correspond au resultat temporaire a cet instant, le resultat correspond alors a un modele correct mais incomplet. ltat temporaire a cet instant, l",public,3,method,2
360,"MyListEditor(String, String, Composite)",,,public,3,method,2
373,StdAnalyse(),,,public,3,method,2
386,getText(Object),,"The <code>LabelProvider</code> implementation of this
 <code>ILabelProvider</code> method returns the element's
 <code>toString</code> string. Subclasses may override.
 ovider</code> method returns t",public,3,method,2
399,getNumberOfControls(),,"Returns the number of basic controls this field editor consists of.

 @return the number of controls
 turns the number of basic controls this field editor consists of.

 @return the number of control",public,3,method,2
407,currentProject,,IProject of the Selected project,protected,3,field,1
418,parserStatus,,,private,3,field,1
423,currentMonitor,,Cette element permet de montre la progression du travail.,protected,3,field,1
439,"Pair(T, T)",,,public,3,method,2
450,setData(ICodeData),,,public,3,method,2
456,"getColumnImage(Object, int)",,"Returns the label image for the given column of the given element.

 @param element the object representing the entire row, or 
    <code>null</code> indicating that no input object is set
    in the viewer
 @param columnIndex the zero-based index of the column in which
   the label appears
 @return Image or <code>null</code> if there is no image for the 
  given object at columnIndex
 rs
 @retur",public,3,method,2
467,hasMoreElements(),,,public,3,method,2
472,visit(ThisExpression),,"Visits the given type-specific AST node.
 <p>
 The default implementation does nothing and return true.
 Subclasses may reimplement.
 </p>

 @param node the node to visit
 @return <code>true</code> if the children of this node should be
 visited, and <code>false</code> if the children of this node should
 be skipped
 is node should be
 visited, and <code>false</code> if the children of this node",public,3,method,2
501,getStartingPage(),,"Returns the first page to be shown in this wizard.

 @return the first wizard page",public,3,method,2
542,testSetProgressMonitor(),,,public,3,method,2
555,getText(Object),,"Returns the text for the label of the given element.

 @param element the element for which to provide the label text
 @return the text string used to label the element, or <code>null</code>
   if there is no text label for the given object
  used to label the element, or <code>null</code>
   if th",public,3,method,2
558,isStarted(),,,public,3,method,2
563,testInitContentProvider(),,,public,3,method,2
567,run(),,,public,3,method,2
600,"isLabelProperty(Object, String)",,"Returns whether the label would be affected 
 by a change to the given property of the given element.
 This can be used to optimize a non-structural viewer update.
 If the property mentioned in the update does not affect the label,
 then the viewer need not update the label.

 @param element the element
 @param property the property
 @return <code>true</code> if the label would be affected,
    and <code>false</code> if it would be unaffected
 e>true</code> if the label would be affected,
    a",public,3,method,2
606,createButtonsForButtonBar(Composite),,"Adds buttons to this dialog's button bar.
 <p>
 The <code>Dialog</code> implementation of this framework method adds
 standard ok and cancel buttons using the <code>createButton</code>
 framework method. These standard buttons will be accessible from
 <code>getCancelButton</code>, and <code>getOKButton</code>.
 Subclasses may override.
 </p>
 
 @param parent
            the button bar composite",protected,3,method,2
666,StdPage(),,,public,3,method,2
673,dispose(),,"Disposes the SWT resources allocated by this
 dialog page.",public,3,method,2
679,getImage(Object),,"The <code>LabelProvider</code> implementation of this
 <code>ILabelProvider</code> method returns <code>null</code>.
 Subclasses may override.
 n of this
 <code>ILabelProvider</code> method returns <",public,3,method,2
705,getNewInputObject(),,"Creates and returns a new item for the list.
 <p>
 Subclasses must implement this method.
 </p>

 @return a new item
 s a new item for the list.
 <p>
 Subclasses must implement this method.
 </p>

 @",protected,3,method,2
11,StdWizardAnalysis(IProject),,,public,2,method,2
31,LogManager(),,,private,2,method,2
72,dispose(),,"Disposes of this content provider.  
 This is called by the viewer when it is disposed.
 <p>
 The viewer should not be updated during this call, as it is in the process
 of being disposed.
 </p>
 e v",public,2,method,2
78,dispose(),,"Disposes of this label provider.  When a label provider is
 attached to a viewer, the viewer will automatically call
 this method when the viewer is being closed.  When label providers
 are used outside of the context of a viewer, it is the client's
 responsibility to ensure that this method is called when the
 provider is no longer needed.
 ent's
 responsibility to ensure that this method is cal",public,2,method,2
88,EnumFileContentJava(ITreeContentProvider),,,public,2,method,2
156,onChange(CodeDataChangesEvent),,,public,2,method,2
160,dispose(),,"Disposes this action delegate.  The implementor should unhook any references
 to itself so that garbage collection can occur.
 te.  The implementor should unhook any references
 to itself so that gar",public,2,method,2
164,getCodeDataListenners(),,,public,2,method,2
166,Initialiser(),,,public,2,method,2
182,setContentProvider(ITreeContentProvider),,,public,2,method,2
193,getCodeData(),,,public,2,method,2
209,DebugLogger(),,,private,2,method,2
211,isExportFormat(String),,"Indique si la chaine passee en parametre correspond a un format existant.  @param format @return Format existe haine passee en parametre correspond a un format existant.  @param format @return",public,2,method,2
219,removeEventListener(CodeDataChangesListener),,,public,2,method,2
234,setParameter(String[]),,Passe les parametres globaux aux fragments de plugin.,public,2,method,2
250,dispose(),,"Disposes of this content provider.  
 This is called by the viewer when it is disposed.
 <p>
 The viewer should not be updated during this call, as it is in the process
 of being disposed.
 </p>
 e v",public,2,method,2
278,"inputChanged(Viewer, Object, Object)",,"Notifies this content provider that the given viewer's input
 has been switched to a different element.
 <p>
 A typical use for this method is registering the content provider as a listener
 to changes on the new input (using model-specific means), and deregistering the viewer 
 from the old input. In response to these change notifications, the content provider
 should update the viewer (see the add, remove, update and refresh methods on the viewers).
 </p>
 <p>
 The viewer should not be updated during this call, as it might be in the process
 of being disposed.
 </p>

 @param viewer the viewer
 @param oldInput the old input element, or <code>null</code> if the viewer
   did not previously have an input
 @param newInput the new input element, or <code>null</code> if the viewer
   does not have an input
 param newInput the new input element, or <code>null</code> if the viewer
   does not",public,2,method,2
308,testAddDepensNB(),,,public,2,method,2
309,AbstractScenario(),,,public,2,method,2
312,setProject(IProject),,,public,2,method,2
363,addOrder(),,,protected,2,method,2
377,run(IAction),,"Performs this action.
 <p>
 This method is called by the proxy action when the action has been
 triggered. Implement this method to do the actual work.
 </p><p>
 <b>Note:</b> If the action delegate also implements
 <code>IActionDelegate2</code>, then this method is not invoked but
 instead the <code>runWithEvent(IAction, Event)</code> method is called.
 </p>

 @param action the action proxy that handles the presentation portion of the
   action
 led.
 </p>

 @param action the action proxy that",public,2,method,2
379,CodeData(),,,public,2,method,2
384,removeListener(ILabelProviderListener),,"Removes a listener to this label provider.
 Has no affect if an identical listener is not registered.

 @param listener a label provider listener
  no affect if an identical listener is not registere",public,2,method,2
400,getExtensionName(),,,public,2,method,2
406,init(IWorkbench),,"Initializes this preference page for the given workbench.
 <p>
 This method is called automatically as the preference page is being created
 and initialized. Clients must not call this method.
 </p>

 @param workbench the workbench
 reated
 and initialized. Clients must not call this method.
 </p>",public,2,method,2
427,fillOutputContent(),,,protected,2,method,2
438,setProgressMonitor(IProgressMonitor),,,public,2,method,2
499,StandardLogger(),,,private,2,method,2
518,"addImplement(String, String)",,"Ajoute un hï¿½ritage ï¿½ la base. <br> Il n'y a pas de verification sur idElementSource ni sur idElementHeriter. idElementSource ou idElementHeriter peut ne pas faire partie de la base  @param idElementSource @param idElementTarget ementHeriter peut ne pas faire partie de la base  @param idElem",public,2,method,2
541,addEventListener(CodeDataChangesListener),,,public,2,method,2
551,isExportFormat(String),,"Indique si la chaine passee en parametre correspond a un format existant.  @param format @return Format existe haine passee en parametre correspond a un format existant.  @param format @return",public,2,method,2
559,CodeDataChangesListener,,,public interface,2,class,0
584,widgetSelected(SelectionEvent),,"Sent when selection occurs in the control.
 The default behavior is to do nothing.

 @param e an event containing information about the selection
  default behavior is to do nothing.

 @param e an ev",public,2,method,2
594,init(IWorkbenchWindow),,"Initializes this action delegate with the workbench window it will work in.

 @param window the window that provides the context for this delegate
 nch window it will work in.

 @param window the win",public,2,method,2
598,setListType(ArrayList<String>),,,public,2,method,2
614,setSource(IJavaElement),,,public,2,method,2
615,fillChooseProject(),,,protected,2,method,2
621,currentProject,,,private,2,field,1
633,setDataRepository(ICodeData),,,public,2,method,2
641,Initialiser(),,,public,2,method,2
647,toString(),,,public,2,method,2
668,getElement(),,,public,2,method,2
675,setParameter(String[]),,Passe les parametres globaux aux fragments de plugin.,public,2,method,2
677,EnumFileContent(ITreeContentProvider),,,public,2,method,2
695,"inputChanged(Viewer, Object, Object)",,"Notifies this content provider that the given viewer's input
 has been switched to a different element.
 <p>
 A typical use for this method is registering the content provider as a listener
 to changes on the new input (using model-specific means), and deregistering the viewer 
 from the old input. In response to these change notifications, the content provider
 should update the viewer (see the add, remove, update and refresh methods on the viewers).
 </p>
 <p>
 The viewer should not be updated during this call, as it might be in the process
 of being disposed.
 </p>

 @param viewer the viewer
 @param oldInput the old input element, or <code>null</code> if the viewer
   did not previously have an input
 @param newInput the new input element, or <code>null</code> if the viewer
   does not have an input
 param newInput the new input element, or <code>null</code> if the viewer
   does not",public,2,method,2
696,setExtensionName(String),,,public,2,method,2
707,seperator,,,private,2,field,1
721,isExportFormat(String),,"Indique si la chaine passee en parametre correspond a un format existant.  @param format @return Format existe haine passee en parametre correspond a un format existant.  @param format @return",public,2,method,2
731,EnumState(Object),,,public,2,method,2
155,run(IProgressMonitor),,"Executes this job.  Returns the result of the execution.
 <p>
 The provided monitor can be used to report progress and respond to 
 cancellation.  If the progress monitor has been canceled, the job
 should finish its execution at the earliest convenience and return a result
 status of severity {@link IStatus#CANCEL}.  The singleton
 cancel status {@link Status#CANCEL_STATUS} can be used for
 this purpose.  The monitor is only valid for the duration of the invocation
 of this method.
 <p>
 This method must not be called directly by clients.  Clients should call
 <code>schedule</code>, which will in turn cause this method to be called.
 <p>
 Jobs can optionally finish their execution asynchronously (in another thread) by 
 returning a result status of {@link #ASYNC_FINISH}.  Jobs that finish
 asynchronously <b>must</b> specify the execution thread by calling
 <code>setThread</code>, and must indicate when they are finished by calling
 the method <code>done</code>.
 
 @param monitor the monitor to be used for reporting progress and
 responding to cancelation. The monitor is never <code>null</code>
 @return resulting status of the run. The result must not be <code>null</code>
 @see #ASYNC_FINISH
 @see #done(IStatus)
 atus of the run. The result must not be <code>null</code>
 @see #A",public abstract,1,method,2
357,_listType,,Liste des types d'element,protected,1,field,1
394,PLUGIN_ID,,,public static final,1,field,1
462,dispose(),,"Disposes of this content provider.  
 This is called by the viewer when it is disposed.
 <p>
 The viewer should not be updated during this call, as it is in the process
 of being disposed.
 </p>
 e v",public,1,method,2
483,setParameter(String[]),,Passe les parametres globaux aux fragments de plugin.,public,1,method,2
520,STATUS_OK,,,protected static final,1,field,1
552,setParameter(String[]),,Passe les parametres globaux aux fragments de plugin.,public,1,method,2
586,plugin,,,private static,1,field,1
616,"inputChanged(Viewer, Object, Object)",,"Notifies this content provider that the given viewer's input
 has been switched to a different element.
 <p>
 A typical use for this method is registering the content provider as a listener
 to changes on the new input (using model-specific means), and deregistering the viewer 
 from the old input. In response to these change notifications, the content provider
 should update the viewer (see the add, remove, update and refresh methods on the viewers).
 </p>
 <p>
 The viewer should not be updated during this call, as it might be in the process
 of being disposed.
 </p>

 @param viewer the viewer
 @param oldInput the old input element, or <code>null</code> if the viewer
   did not previously have an input
 @param newInput the new input element, or <code>null</code> if the viewer
   does not have an input
 param newInput the new input element, or <code>null</code> if the viewer
   does not",public,1,method,2
619,fileChooser,,,protected,1,field,1
651,EnumFileContent(),,,public,1,method,2
718,ATTR_TYPE,,,private final,1,field,1
0,P_EXPORT_TYPE_JAVA_METHOD,,,public static final,,field,1
2,parserJob,,,protected,,field,1
3,stackElement,,,protected,,field,1
4,DEFAULT_SEPERATOR,,,private static final,,field,1
9,getImplements(T),,,public,,method,2
10,childReferences,,,,,field,1
12,elemIDs,,,private,,field,1
14,isFinished(),,,public abstract,,method,2
17,RESSOURCE_ICON_CODEMINER,,,public static final,,field,1
21,P_EXPORT_TYPE_JAVA_PACKAGE,,,public static final,,field,1
26,setProject(IProject),,,public abstract,,method,2
33,_codeData,,,protected,,field,1
35,setCodeData(ICodeData),,,public,,method,2
36,log,,,public static,,field,1
39,edgesReferences,,,,,field,1
40,element,,,public,,field,1
42,data_Repository,,,protected,,field,1
43,removeEventListener(CodeDataChangesListener),,,,,method,2
50,progress_monitor,,,protected,,field,1
54,listIdExporter,,,public,,field,1
58,showEditorsPulldownMenu,,,private,,field,1
59,outputNameBase,,,protected,,field,1
61,ATTR_RELATIONTYPE,,,private final,,field,1
62,P_DEBUG_MODE,,,public static final,,field,1
68,combo_list_parser,,,protected,,field,1
91,result,,,protected,,field,1
93,element,,,protected,,field,1
95,setSource(IResource),,,public,,method,2
96,textExtension,,,public final,,field,1
101,preference,,,protected,,field,1
102,FILE_TYPE,,,public static final,,field,1
105,createParser(),,,public,,method,2
108,source,,,protected,,field,1
111,P_EXCLUDED_INTERN_CALL,,,public static final,,field,1
116,contain(String),,,public,,method,2
120,implementsReferences,,,,,field,1
122,_currentParser,,,protected,,field,1
125,P_EXPORTDIRECTORY,,,public static final,,field,1
137,isStarted(),,,public,,method,2
138,outputPath,,,protected,,field,1
148,P_EXPORT_TYPE_JAVA_CLASS,,,public static final,,field,1
153,DEFAULT_SEPARATOR,,,public static final,,field,1
159,PLUGIN_SCENARIO_ATTRIBUTE_LABEL,,,public static final,,field,1
161,checkbox_table_exporter,,,protected,,field,1
171,numMax,,,public,,field,1
173,CLASS,,,protected static final,,field,1
178,elements,,,protected,,field,1
179,PLUGIN_DATA_EXTENSION_ID,,,public static final,,field,1
183,left,,,public,,field,1
185,DEPENDS_PROPERTIES_ORDERS,,,public static final,,field,1
186,getDepens(T),,,public,,method,2
194,targetProject,,,protected,,field,1
195,nodes,,,private,,field,1
196,title,,,private,,field,1
198,idNames,,,private,,field,1
199,list,,,protected,,field,1
203,enumProject,,,protected,,field,1
212,ATTR_MODIFIER,,,private final,,field,1
214,getLabel(T),,,public,,method,2
215,P_KEEP_INTERMEDIATE_FILE,,,public static final,,field,1
216,serialExtension,,,public final,,field,1
230,visitor,,,protected,,field,1
237,getType(T),,,public,,method,2
253,exporter_viewer,,,private,,field,1
259,changedElements,,,public,,field,1
276,edges,,,private,,field,1
281,listType,,,protected,,field,1
284,doc,,,private,,field,1
288,progress_monitor,,,protected,,field,1
289,getIdElementSource(),,,public,,method,2
292,typesExportedByParser,,,protected,,field,1
300,infoJavaProvider,,,protected,,field,1
314,isExcludedArchive,,,protected,,field,1
318,getProject(),,,public abstract,,method,2
320,P_GLOBAL_ARGUMENTS,,,public static final,,field,1
324,addEventListener(CodeDataChangesListener),,,,,method,2
333,chooseDirButton,,,protected,,field,1
337,PLUGIN_SCENARIO_EXTENSION_ID,,,public static final,,field,1
341,ELEMENT_PROPERTIES_PROBLEMS,,,public static final,,field,1
345,P_EXPORT_TYPE_JAVA_VARIABLE,,,public static final,,field,1
347,PACKAGE_TYPE,,,public static final,,field,1
350,P_EXPORT_JAVA_TYPE,,,public static final,,field,1
351,order_number,,,protected,,field,1
355,id_currentMethod,,,protected,,field,1
361,nextChildNum,,,public,,field,1
365,rootElement,,,protected,,field,1
366,getObject(),,,public,,method,2
369,edges,,,private,,field,1
372,PROJECT_TYPE,,,public static final,,field,1
380,FIELD_TYPE,,,public static final,,field,1
381,getListType(),,,,,method,2
385,parserStatus,,,protected,,field,1
387,listTypeExported,,,public,,field,1
391,PLUGIN_EXPORT_EXTENSION_ID,,,public static final,,field,1
395,getKey(T),,,public,,method,2
397,page_std,,,protected,,field,1
401,amountOfWorkParser,,,protected final,,field,1
402,onChange(CodeDataChangesEvent),,,,,method,2
403,nodes,,,private,,field,1
405,P_EXPORT_FORMAT,,,public static final,,field,1
411,ELEMENT_PROPERTIES_LENGTH_CODE,,,public static final,,field,1
419,getKey(Object),,,public,,method,2
422,listeners,,,private transient,,field,1
424,ELEMENT_PROPERTIES_COMMENTAIRE,,,public static final,,field,1
429,getCodeData(),,,,,method,2
440,SCENARIO_CONST,,,protected static final,,field,1
441,ELEMENT_PROPERTIES_LIBELLE,,,public static final,,field,1
452,data_repository,,,protected,,field,1
455,ATTR_COMMENT,,,private final,,field,1
471,DEPENDS_PROPERTIES_COMMENTAIRE,,,public static final,,field,1
473,visit(T),,,,,method,2
476,info_JavaProvider,,,protected,,field,1
478,METHOD_TYPE,,,public static final,,field,1
482,content,,,protected,,field,1
484,idParserSelected,,,public,,field,1
486,typeStatus,,,private,,field,1
493,ELEMENT_PROPERTIES_MODIFIER,,,public static final,,field,1
494,outputLabel,,,protected,,field,1
496,instance,,,private static,,field,1
503,nodesReferences,,,,,field,1
505,ruleCreate,,,protected,,field,1
507,extensionName,,,protected,,field,1
509,log,,,protected static,,field,1
511,extension,,,public final,,field,1
512,edgesCount,,,private,,field,1
517,isStarted,,,protected,,field,1
521,data_repository,,,protected,,field,1
525,instance,,,private static,,field,1
538,window,,,private,,field,1
539,list_exporter_status,,,protected,,field,1
544,ATTR_CODELINES,,,private final,,field,1
556,lastActiveScenario,,,private,,field,1
557,listExporter,,,protected,,field,1
565,getidElementTarget(),,,public,,method,2
573,log,,,protected static,,field,1
574,isDynamicMode,,,protected,,field,1
575,_dicoChild,,,protected,,field,1
576,heritsReferences,,,,,field,1
585,projectLabel,,,protected,,field,1
588,currentParent,,,protected,,field,1
589,DEPENDS_PROPERTIES_NB,,,public static final,,field,1
590,data,,,public,,field,1
592,getIcon(),,,public abstract,,method,2
603,checkbox_table_type,,,protected,,field,1
605,getDepensProperties(Pair<T>),,,public,,method,2
607,contentProvider,,,protected,,field,1
